row,col,red_original_dist,red_corrected_dist,red_improvement,green_original_dist,green_corrected_dist,green_improvement,blue_original_dist,blue_corrected_dist,blue_improvement
0,0,20.223748416156685,0.0,100.0,18.708286933869708,0.0,100.0,11.224972160321824,0.0,100.0
0,1,14.696938456699069,0.0,100.0,11.224972160321824,0.0,100.0,16.401219466856727,0.0,100.0
0,2,14.966629547095765,0.0,100.0,4.358898943540674,0.0,100.0,13.0,0.0,100.0
0,3,5.0990195135927845,0.0,100.0,25.099800796022265,0.0,100.0,5.656854249492381,0.0,100.0
0,4,19.72308292331602,0.0,100.0,23.021728866442675,0.0,100.0,23.430749027719962,0.0,100.0
0,5,18.027756377319946,0.0,100.0,18.547236990991408,0.0,100.0,16.673332000533065,0.0,100.0
0,6,17.804493814764857,0.0,100.0,21.047565179849187,0.0,100.0,17.08800749063506,0.0,100.0
0,7,25.80697580112788,0.0,100.0,14.177446878757825,0.0,100.0,24.779023386727733,0.0,100.0
0,8,23.08679276123039,0.0,100.0,13.490737563232042,0.0,100.0,17.46424919657298,0.0,100.0
0,9,9.273618495495704,0.0,100.0,18.601075237738275,0.0,100.0,17.11724276862369,0.0,100.0
0,10,21.42428528562855,0.0,100.0,25.80697580112788,0.0,100.0,17.46424919657298,0.0,100.0
0,11,9.695359714832659,0.0,100.0,21.18962010041709,0.0,100.0,15.905973720586866,0.0,100.0
0,12,21.470910553583888,0.0,100.0,25.475478405713993,0.0,100.0,15.620499351813308,0.0,100.0
0,13,18.466185312619388,0.0,100.0,26.70205984563738,0.0,100.0,16.673332000533065,0.0,100.0
0,14,8.306623862918075,0.0,100.0,19.6468827043885,0.0,100.0,15.0996688705415,0.0,100.0
0,15,23.40939982143925,0.0,100.0,22.22611077089287,0.0,100.0,21.748563170931547,0.0,100.0
0,16,10.488088481701515,0.0,100.0,19.949937343260004,0.0,100.0,20.46948949045872,0.0,100.0
0,17,24.413111231467404,0.0,100.0,21.400934559032695,0.0,100.0,16.673332000533065,0.0,100.0
0,18,20.223748416156685,0.0,100.0,21.42428528562855,0.0,100.0,10.246950765959598,0.0,100.0
0,19,15.297058540778355,0.0,100.0,26.476404589747453,0.0,100.0,14.45683229480096,0.0,100.0
0,20,17.72004514666935,0.0,100.0,12.449899597988733,0.0,100.0,21.470910553583888,0.0,100.0
0,21,27.748873851023216,0.0,100.0,18.466185312619388,0.0,100.0,21.118712081942874,0.0,100.0
0,22,16.911534525287763,0.0,100.0,17.11724276862369,0.0,100.0,23.600847442411894,0.0,100.0
0,23,18.973665961010276,0.0,100.0,27.294688127912362,0.0,100.0,21.42428528562855,0.0,100.0
0,24,25.15949125081825,0.0,100.0,26.888659319497503,0.0,100.0,20.73644135332772,0.0,100.0
0,25,13.784048752090222,0.0,100.0,16.55294535724685,0.0,100.0,20.591260281974,0.0,100.0
0,26,21.633307652783937,0.0,100.0,23.40939982143925,0.0,100.0,11.74734012447073,0.0,100.0
0,27,25.39685019840059,0.0,100.0,21.18962010041709,0.0,100.0,27.16615541441225,0.0,100.0
0,28,16.64331697709324,0.0,100.0,17.549928774784245,0.0,100.0,19.026297590440446,0.0,100.0
0,29,26.720778431774775,0.0,100.0,16.186414056238647,0.0,100.0,27.367864366808018,0.0,100.0
0,30,23.173260452512935,0.0,100.0,21.97726097583591,0.0,100.0,16.0312195418814,0.0,100.0
0,31,23.790754506740637,0.0,100.0,13.490737563232042,0.0,100.0,24.919871588754223,0.0,100.0
0,32,18.275666882497067,0.0,100.0,13.601470508735444,0.0,100.0,12.36931687685298,0.0,100.0
0,33,17.029386365926403,0.0,100.0,19.6468827043885,0.0,100.0,20.42057785666214,0.0,100.0
0,34,14.7648230602334,0.0,100.0,18.275666882497067,0.0,100.0,21.213203435596427,0.0,100.0
0,35,19.82422760159901,0.0,100.0,23.430749027719962,0.0,100.0,3.605551275463989,0.0,100.0
0,36,19.28730152198591,0.0,100.0,26.076809620810597,0.0,100.0,20.223748416156685,0.0,100.0
0,37,20.024984394500787,0.0,100.0,20.73644135332772,0.0,100.0,13.490737563232042,0.0,100.0
0,38,16.15549442140351,0.0,100.0,15.297058540778355,0.0,100.0,15.231546211727817,0.0,100.0
0,39,25.67099530598687,0.0,100.0,19.849433241279208,0.0,100.0,18.788294228055936,0.0,100.0
0,40,20.83266665599966,0.0,100.0,14.177446878757825,0.0,100.0,8.660254037844387,0.0,100.0
0,41,18.81488772222678,0.0,100.0,11.180339887498949,0.0,100.0,21.283796653792763,0.0,100.0
0,42,17.72004514666935,0.0,100.0,23.53720459187964,0.0,100.0,25.25866188063018,0.0,100.0
0,43,15.84297951775486,0.0,100.0,23.853720883753127,0.0,100.0,19.72308292331602,0.0,100.0
0,44,21.95449840010015,0.0,100.0,22.64950330581225,0.0,100.0,22.02271554554524,0.0,100.0
0,45,24.124676163629637,0.0,100.0,19.4164878389476,0.0,100.0,6.48074069840786,0.0,100.0
0,46,19.131126469708992,0.0,100.0,12.727922061357855,0.0,100.0,20.049937655763422,0.0,100.0
0,47,22.825424421026653,0.0,100.0,20.12461179749811,0.0,100.0,16.911534525287763,0.0,100.0
0,48,28.372521918222215,0.0,100.0,19.849433241279208,0.0,100.0,12.0,0.0,100.0
0,49,24.351591323771842,0.0,100.0,20.591260281974,0.0,100.0,15.811388300841896,0.0,100.0
0,50,20.639767440550294,0.0,100.0,10.04987562112089,0.0,100.0,18.49324200890693,0.0,100.0
0,51,15.7797338380595,0.0,100.0,9.273618495495704,0.0,100.0,12.649110640673518,0.0,100.0
0,52,27.367864366808018,0.0,100.0,23.259406699226016,0.0,100.0,15.588457268119896,0.0,100.0
0,53,19.313207915827967,0.0,100.0,14.628738838327793,0.0,100.0,6.082762530298219,0.0,100.0
0,54,22.045407685048602,0.0,100.0,19.4164878389476,0.0,100.0,22.15851980616034,0.0,100.0
0,55,16.06237840420901,0.0,100.0,20.808652046684813,0.0,100.0,15.165750888103101,0.0,100.0
0,56,19.72308292331602,0.0,100.0,19.44222209522358,0.0,100.0,18.920887928424502,0.0,100.0
0,57,18.24828759089466,0.0,100.0,23.93741840717165,0.0,100.0,9.486832980505138,0.0,100.0
0,58,25.099800796022265,0.0,100.0,22.0,0.0,100.0,19.949937343260004,0.0,100.0
0,59,15.297058540778355,0.0,100.0,14.866068747318506,0.0,100.0,18.466185312619388,0.0,100.0
0,60,19.209372712298546,0.0,100.0,18.547236990991408,0.0,100.0,15.652475842498529,0.0,100.0
0,61,13.601470508735444,0.0,100.0,23.769728648009426,0.0,100.0,9.273618495495704,0.0,100.0
0,62,18.81488772222678,0.0,100.0,14.89966442575134,0.0,100.0,18.05547008526779,0.0,100.0
0,63,19.026297590440446,0.0,100.0,11.74734012447073,0.0,100.0,15.066519173319364,0.0,100.0
1,0,22.02271554554524,0.0,100.0,11.357816691600547,0.0,100.0,6.708203932499369,0.0,100.0
1,1,22.045407685048602,0.0,100.0,23.45207879911715,0.0,100.0,18.788294228055936,0.0,100.0
1,2,16.522711641858304,0.0,100.0,19.748417658131498,0.0,100.0,26.795522013948524,0.0,100.0
1,3,25.495097567963924,0.0,100.0,18.0,0.0,100.0,14.352700094407323,0.0,100.0
1,4,16.76305461424021,0.0,100.0,25.80697580112788,0.0,100.0,26.248809496813376,0.0,100.0
1,5,19.05255888325765,0.0,100.0,24.392621835300936,0.0,100.0,18.275666882497067,0.0,100.0
1,6,7.3484692283495345,0.0,100.0,24.392621835300936,0.0,100.0,8.366600265340756,0.0,100.0
1,7,23.853720883753127,0.0,100.0,21.118712081942874,0.0,100.0,14.142135623730951,0.0,100.0
1,8,26.324893162176366,0.0,100.0,14.177446878757825,0.0,100.0,5.744562646538029,0.0,100.0
1,9,16.15549442140351,0.0,100.0,22.15851980616034,0.0,100.0,20.322401432901575,0.0,100.0
1,10,14.177446878757825,0.0,100.0,12.68857754044952,0.0,100.0,18.788294228055936,0.0,100.0
1,11,19.026297590440446,0.0,100.0,17.578395831246947,0.0,100.0,14.422205101855956,0.0,100.0
1,12,24.939927826679853,0.0,100.0,19.748417658131498,0.0,100.0,26.19160170741759,0.0,100.0
1,13,11.0,0.0,100.0,20.92844953645635,0.0,100.0,17.46424919657298,0.0,100.0
1,14,17.804493814764857,0.0,100.0,17.029386365926403,0.0,100.0,23.790754506740637,0.0,100.0
1,15,21.633307652783937,0.0,100.0,18.601075237738275,0.0,100.0,26.94438717061496,0.0,100.0
1,16,22.315913604421397,0.0,100.0,25.0,0.0,100.0,26.324893162176366,0.0,100.0
1,17,26.94438717061496,0.0,100.0,23.45207879911715,0.0,100.0,20.615528128088304,0.0,100.0
1,18,25.019992006393608,0.0,100.0,9.219544457292887,0.0,100.0,29.58039891549808,0.0,100.0
1,19,20.8806130178211,0.0,100.0,16.401219466856727,0.0,100.0,20.615528128088304,0.0,100.0
1,20,23.68543856465402,0.0,100.0,22.561028345356956,0.0,100.0,31.796226191169293,0.0,100.0
1,21,15.297058540778355,0.0,100.0,25.099800796022265,0.0,100.0,24.677925358506133,0.0,100.0
1,22,17.74823934929885,0.0,100.0,23.345235059857504,0.0,100.0,14.247806848775006,0.0,100.0
1,23,25.37715508089904,0.0,100.0,15.394804318340652,0.0,100.0,16.431676725154983,0.0,100.0
1,24,15.0,0.0,100.0,27.147743920996454,0.0,100.0,18.384776310850235,0.0,100.0
1,25,25.019992006393608,0.0,100.0,12.68857754044952,0.0,100.0,18.027756377319946,0.0,100.0
1,26,12.409673645990857,0.0,100.0,15.427248620541512,0.0,100.0,17.832554500127006,0.0,100.0
1,27,18.2208671582886,0.0,100.0,28.583211855912904,0.0,100.0,17.029386365926403,0.0,100.0
1,28,19.8997487421324,0.0,100.0,26.94438717061496,0.0,100.0,21.656407827707714,0.0,100.0
1,29,18.81488772222678,0.0,100.0,25.39685019840059,0.0,100.0,7.211102550927978,0.0,100.0
1,30,26.19160170741759,0.0,100.0,26.645825188948457,0.0,100.0,23.021728866442675,0.0,100.0
1,31,22.22611077089287,0.0,100.0,20.54263858417414,0.0,100.0,9.1104335791443,0.0,100.0
1,32,15.427248620541512,0.0,100.0,16.55294535724685,0.0,100.0,24.535688292770594,0.0,100.0
1,33,16.911534525287763,0.0,100.0,18.601075237738275,0.0,100.0,16.911534525287763,0.0,100.0
1,34,21.97726097583591,0.0,100.0,15.297058540778355,0.0,100.0,22.40535650240808,0.0,100.0
1,35,27.367864366808018,0.0,100.0,15.165750888103101,0.0,100.0,10.770329614269007,0.0,100.0
1,36,18.027756377319946,0.0,100.0,8.48528137423857,0.0,100.0,30.298514815086232,0.0,100.0
1,37,25.88435821108957,0.0,100.0,26.419689627245813,0.0,100.0,26.77685567799177,0.0,100.0
1,38,22.02271554554524,0.0,100.0,14.7648230602334,0.0,100.0,20.54263858417414,0.0,100.0
1,39,6.782329983125268,0.0,100.0,15.588457268119896,0.0,100.0,23.345235059857504,0.0,100.0
1,40,13.416407864998739,0.0,100.0,10.862780491200215,0.0,100.0,22.759613353482084,0.0,100.0
1,41,21.470910553583888,0.0,100.0,16.522711641858304,0.0,100.0,27.53179979587241,0.0,100.0
1,42,17.72004514666935,0.0,100.0,22.11334438749598,0.0,100.0,25.514701644346147,0.0,100.0
1,43,17.46424919657298,0.0,100.0,23.043437243605826,0.0,100.0,23.68543856465402,0.0,100.0
1,44,15.811388300841896,0.0,100.0,18.920887928424502,0.0,100.0,18.708286933869708,0.0,100.0
1,45,13.74772708486752,0.0,100.0,10.816653826391969,0.0,100.0,12.041594578792296,0.0,100.0
1,46,15.588457268119896,0.0,100.0,19.235384061671343,0.0,100.0,27.80287754891569,0.0,100.0
1,47,19.621416870348583,0.0,100.0,4.358898943540674,0.0,100.0,19.544820285692065,0.0,100.0
1,48,18.681541692269406,0.0,100.0,30.166206257996713,0.0,100.0,5.477225575051661,0.0,100.0
1,49,22.715633383201094,0.0,100.0,18.411952639521967,0.0,100.0,18.193405398660254,0.0,100.0
1,50,18.973665961010276,0.0,100.0,23.430749027719962,0.0,100.0,17.944358444926362,0.0,100.0
1,51,14.177446878757825,0.0,100.0,30.773365106858236,0.0,100.0,24.392621835300936,0.0,100.0
1,52,21.047565179849187,0.0,100.0,17.291616465790582,0.0,100.0,27.367864366808018,0.0,100.0
1,53,15.811388300841896,0.0,100.0,22.9128784747792,0.0,100.0,20.248456731316587,0.0,100.0
1,54,10.344080432788601,0.0,100.0,21.6794833886788,0.0,100.0,24.228082879171435,0.0,100.0
1,55,20.904544960366874,0.0,100.0,21.118712081942874,0.0,100.0,26.476404589747453,0.0,100.0
1,56,24.372115213907882,0.0,100.0,17.804493814764857,0.0,100.0,16.401219466856727,0.0,100.0
1,57,13.379088160259652,0.0,100.0,9.16515138991168,0.0,100.0,7.0710678118654755,0.0,100.0
1,58,12.727922061357855,0.0,100.0,16.0312195418814,0.0,100.0,17.916472867168917,0.0,100.0
1,59,23.15167380558045,0.0,100.0,17.26267650163207,0.0,100.0,20.904544960366874,0.0,100.0
1,60,15.297058540778355,0.0,100.0,23.49468024894146,0.0,100.0,18.466185312619388,0.0,100.0
1,61,20.12461179749811,0.0,100.0,12.767145334803704,0.0,100.0,20.223748416156685,0.0,100.0
1,62,21.95449840010015,0.0,100.0,14.45683229480096,0.0,100.0,16.15549442140351,0.0,100.0
1,63,18.027756377319946,0.0,100.0,18.920887928424502,0.0,100.0,28.583211855912904,0.0,100.0
2,0,9.433981132056603,0.0,100.0,27.367864366808018,0.0,100.0,27.676705006196094,0.0,100.0
2,1,11.40175425099138,0.0,100.0,17.11724276862369,0.0,100.0,22.15851980616034,0.0,100.0
2,2,7.681145747868608,0.0,100.0,18.81488772222678,0.0,100.0,9.486832980505138,0.0,100.0
2,3,20.273134932713294,0.0,100.0,14.071247279470288,0.0,100.0,25.495097567963924,0.0,100.0
2,4,15.748015748023622,0.0,100.0,20.273134932713294,0.0,100.0,5.916079783099616,0.0,100.0
2,5,12.083045973594572,0.0,100.0,18.627936010197157,0.0,100.0,20.149441679609886,0.0,100.0
2,6,7.874007874011811,0.0,100.0,24.06241883103193,0.0,100.0,17.4928556845359,0.0,100.0
2,7,10.295630140987,0.0,100.0,18.275666882497067,0.0,100.0,23.515952032609693,0.0,100.0
2,8,28.6705423736629,0.0,100.0,14.317821063276353,0.0,100.0,22.11334438749598,0.0,100.0
2,9,9.9498743710662,0.0,100.0,20.663978319771825,0.0,100.0,21.95449840010015,0.0,100.0
2,10,12.449899597988733,0.0,100.0,13.19090595827292,0.0,100.0,9.9498743710662,0.0,100.0
2,11,19.72308292331602,0.0,100.0,12.84523257866513,0.0,100.0,27.294688127912362,0.0,100.0
2,12,24.124676163629637,0.0,100.0,23.366642891095847,0.0,100.0,19.924858845171276,0.0,100.0
2,13,13.152946437965905,0.0,100.0,15.652475842498529,0.0,100.0,16.1245154965971,0.0,100.0
2,14,15.033296378372908,0.0,100.0,8.602325267042627,0.0,100.0,14.866068747318506,0.0,100.0
2,15,27.53179979587241,0.0,100.0,16.73320053068151,0.0,100.0,23.021728866442675,0.0,100.0
2,16,19.82422760159901,0.0,100.0,27.202941017470888,0.0,100.0,26.324893162176366,0.0,100.0
2,17,18.05547008526779,0.0,100.0,21.840329667841555,0.0,100.0,5.830951894845301,0.0,100.0
2,18,7.874007874011811,0.0,100.0,21.02379604162864,0.0,100.0,17.233687939614086,0.0,100.0
2,19,24.839484696748443,0.0,100.0,12.84523257866513,0.0,100.0,20.149441679609886,0.0,100.0
2,20,23.68543856465402,0.0,100.0,27.874719729532707,0.0,100.0,18.867962264113206,0.0,100.0
2,21,14.866068747318506,0.0,100.0,11.445523142259598,0.0,100.0,16.24807680927192,0.0,100.0
2,22,20.591260281974,0.0,100.0,25.37715508089904,0.0,100.0,16.61324772583615,0.0,100.0
2,23,17.74823934929885,0.0,100.0,23.043437243605826,0.0,100.0,20.445048300260872,0.0,100.0
2,24,16.55294535724685,0.0,100.0,21.42428528562855,0.0,100.0,17.029386365926403,0.0,100.0
2,25,15.329709716755891,0.0,100.0,30.166206257996713,0.0,100.0,17.663521732655695,0.0,100.0
2,26,14.52583904633395,0.0,100.0,17.74823934929885,0.0,100.0,24.839484696748443,0.0,100.0
2,27,22.045407685048602,0.0,100.0,17.832554500127006,0.0,100.0,14.071247279470288,0.0,100.0
2,28,20.12461179749811,0.0,100.0,21.118712081942874,0.0,100.0,17.72004514666935,0.0,100.0
2,29,22.02271554554524,0.0,100.0,22.315913604421397,0.0,100.0,24.351591323771842,0.0,100.0
2,30,16.673332000533065,0.0,100.0,16.278820596099706,0.0,100.0,19.72308292331602,0.0,100.0
2,31,19.28730152198591,0.0,100.0,5.0,0.0,100.0,21.656407827707714,0.0,100.0
2,32,25.079872407968907,0.0,100.0,19.595917942265423,0.0,100.0,12.083045973594572,0.0,100.0
2,33,26.248809496813376,0.0,100.0,22.11334438749598,0.0,100.0,17.029386365926403,0.0,100.0
2,34,20.09975124224178,0.0,100.0,18.894443627691185,0.0,100.0,13.038404810405298,0.0,100.0
2,35,19.339079605813716,0.0,100.0,12.36931687685298,0.0,100.0,20.85665361461421,0.0,100.0
2,36,12.884098726725126,0.0,100.0,19.4164878389476,0.0,100.0,19.849433241279208,0.0,100.0
2,37,21.18962010041709,0.0,100.0,11.40175425099138,0.0,100.0,20.97617696340303,0.0,100.0
2,38,16.401219466856727,0.0,100.0,18.384776310850235,0.0,100.0,20.46948949045872,0.0,100.0
2,39,17.88854381999832,0.0,100.0,13.74772708486752,0.0,100.0,23.53720459187964,0.0,100.0
2,40,12.569805089976535,0.0,100.0,6.4031242374328485,0.0,100.0,22.67156809750927,0.0,100.0
2,41,16.401219466856727,0.0,100.0,15.427248620541512,0.0,100.0,27.874719729532707,0.0,100.0
2,42,13.856406460551018,0.0,100.0,19.390719429665317,0.0,100.0,17.029386365926403,0.0,100.0
2,43,14.45683229480096,0.0,100.0,6.0,0.0,100.0,17.46424919657298,0.0,100.0
2,44,16.401219466856727,0.0,100.0,20.73644135332772,0.0,100.0,30.610455730027933,0.0,100.0
2,45,31.796226191169293,0.0,100.0,20.71231517720798,0.0,100.0,25.80697580112788,0.0,100.0
2,46,19.544820285692065,0.0,100.0,26.324893162176366,0.0,100.0,21.118712081942874,0.0,100.0
2,47,27.76688675382964,0.0,100.0,12.727922061357855,0.0,100.0,21.42428528562855,0.0,100.0
2,48,25.079872407968907,0.0,100.0,22.02271554554524,0.0,100.0,9.273618495495704,0.0,100.0
2,49,19.261360284258224,0.0,100.0,13.379088160259652,0.0,100.0,19.8997487421324,0.0,100.0
2,50,18.627936010197157,0.0,100.0,13.892443989449804,0.0,100.0,8.12403840463596,0.0,100.0
2,51,12.206555615733702,0.0,100.0,28.0178514522438,0.0,100.0,16.24807680927192,0.0,100.0
2,52,18.57417562100671,0.0,100.0,17.11724276862369,0.0,100.0,21.494185260204677,0.0,100.0
2,53,23.043437243605826,0.0,100.0,22.38302928559939,0.0,100.0,23.62202362203543,0.0,100.0
2,54,23.2163735324878,0.0,100.0,20.049937655763422,0.0,100.0,21.656407827707714,0.0,100.0
2,55,22.360679774997898,0.0,100.0,15.362291495737216,0.0,100.0,30.066592756745816,0.0,100.0
2,56,24.596747752497688,0.0,100.0,22.67156809750927,0.0,100.0,18.681541692269406,0.0,100.0
2,57,13.152946437965905,0.0,100.0,20.639767440550294,0.0,100.0,12.24744871391589,0.0,100.0
2,58,8.12403840463596,0.0,100.0,12.12435565298214,0.0,100.0,19.026297590440446,0.0,100.0
2,59,20.591260281974,0.0,100.0,12.68857754044952,0.0,100.0,14.247806848775006,0.0,100.0
2,60,18.49324200890693,0.0,100.0,26.019223662515376,0.0,100.0,17.578395831246947,0.0,100.0
2,61,27.331300737432898,0.0,100.0,18.627936010197157,0.0,100.0,26.248809496813376,0.0,100.0
2,62,20.273134932713294,0.0,100.0,22.293496809607955,0.0,100.0,11.224972160321824,0.0,100.0
2,63,26.720778431774775,0.0,100.0,26.038433132583073,0.0,100.0,19.6468827043885,0.0,100.0
3,0,18.867962264113206,0.0,100.0,25.475478405713993,0.0,100.0,23.345235059857504,0.0,100.0
3,1,16.76305461424021,0.0,100.0,20.83266665599966,0.0,100.0,16.792855623746664,0.0,100.0
3,2,31.796226191169293,0.0,100.0,15.588457268119896,0.0,100.0,27.367864366808018,0.0,100.0
3,3,24.413111231467404,0.0,100.0,15.652475842498529,0.0,100.0,26.076809620810597,0.0,100.0
3,4,4.0,0.0,100.0,21.6794833886788,0.0,100.0,16.30950643030009,0.0,100.0
3,5,9.273618495495704,0.0,100.0,24.392621835300936,0.0,100.0,19.235384061671343,0.0,100.0
3,6,26.589471600616662,0.0,100.0,26.43860813280457,0.0,100.0,18.35755975068582,0.0,100.0
3,7,19.949937343260004,0.0,100.0,20.149441679609886,0.0,100.0,20.0,0.0,100.0
3,8,19.209372712298546,0.0,100.0,14.071247279470288,0.0,100.0,6.082762530298219,0.0,100.0
3,9,16.431676725154983,0.0,100.0,26.40075756488817,0.0,100.0,25.199206336708304,0.0,100.0
3,10,16.1245154965971,0.0,100.0,10.862780491200215,0.0,100.0,26.43860813280457,0.0,100.0
3,11,17.832554500127006,0.0,100.0,17.05872210923198,0.0,100.0,19.209372712298546,0.0,100.0
3,12,26.248809496813376,0.0,100.0,26.77685567799177,0.0,100.0,14.7648230602334,0.0,100.0
3,13,17.349351572897472,0.0,100.0,19.209372712298546,0.0,100.0,21.95449840010015,0.0,100.0
3,14,17.4928556845359,0.0,100.0,19.672315572906,0.0,100.0,19.339079605813716,0.0,100.0
3,15,14.866068747318506,0.0,100.0,9.1104335791443,0.0,100.0,10.723805294763608,0.0,100.0
3,16,20.223748416156685,0.0,100.0,21.047565179849187,0.0,100.0,14.798648586948742,0.0,100.0
3,17,19.209372712298546,0.0,100.0,22.9128784747792,0.0,100.0,16.278820596099706,0.0,100.0
3,18,7.615773105863909,0.0,100.0,21.633307652783937,0.0,100.0,24.228082879171435,0.0,100.0
3,19,19.949937343260004,0.0,100.0,14.035668847618199,0.0,100.0,7.810249675906654,0.0,100.0
3,20,22.20360331117452,0.0,100.0,21.470910553583888,0.0,100.0,16.73320053068151,0.0,100.0
3,21,14.866068747318506,0.0,100.0,23.45207879911715,0.0,100.0,26.248809496813376,0.0,100.0
3,22,5.0,0.0,100.0,19.131126469708992,0.0,100.0,8.54400374531753,0.0,100.0
3,23,20.09975124224178,0.0,100.0,25.729360660537214,0.0,100.0,25.238858928247925,0.0,100.0
3,24,21.95449840010015,0.0,100.0,29.086079144497972,0.0,100.0,23.021728866442675,0.0,100.0
3,25,25.019992006393608,0.0,100.0,21.37755832643195,0.0,100.0,8.366600265340756,0.0,100.0
3,26,13.416407864998739,0.0,100.0,21.840329667841555,0.0,100.0,21.6794833886788,0.0,100.0
3,27,20.54263858417414,0.0,100.0,25.019992006393608,0.0,100.0,7.3484692283495345,0.0,100.0
3,28,25.632011235952593,0.0,100.0,23.345235059857504,0.0,100.0,16.911534525287763,0.0,100.0
3,29,22.15851980616034,0.0,100.0,23.2163735324878,0.0,100.0,16.673332000533065,0.0,100.0
3,30,23.49468024894146,0.0,100.0,24.596747752497688,0.0,100.0,18.027756377319946,0.0,100.0
3,31,20.808652046684813,0.0,100.0,11.916375287812984,0.0,100.0,8.774964387392123,0.0,100.0
3,32,19.924858845171276,0.0,100.0,12.884098726725126,0.0,100.0,27.874719729532707,0.0,100.0
3,33,13.45362404707371,0.0,100.0,9.486832980505138,0.0,100.0,20.223748416156685,0.0,100.0
3,34,11.874342087037917,0.0,100.0,10.816653826391969,0.0,100.0,23.853720883753127,0.0,100.0
3,35,15.0,0.0,100.0,22.135943621178654,0.0,100.0,12.083045973594572,0.0,100.0
3,36,15.811388300841896,0.0,100.0,18.81488772222678,0.0,100.0,20.97617696340303,0.0,100.0
3,37,21.840329667841555,0.0,100.0,26.94438717061496,0.0,100.0,10.862780491200215,0.0,100.0
3,38,23.68543856465402,0.0,100.0,15.524174696260024,0.0,100.0,29.546573405388315,0.0,100.0
3,39,23.958297101421877,0.0,100.0,19.209372712298546,0.0,100.0,17.72004514666935,0.0,100.0
3,40,18.894443627691185,0.0,100.0,10.246950765959598,0.0,100.0,5.656854249492381,0.0,100.0
3,41,21.02379604162864,0.0,100.0,16.401219466856727,0.0,100.0,21.400934559032695,0.0,100.0
3,42,26.19160170741759,0.0,100.0,18.49324200890693,0.0,100.0,13.490737563232042,0.0,100.0
3,43,10.246950765959598,0.0,100.0,23.15167380558045,0.0,100.0,20.248456731316587,0.0,100.0
3,44,7.54983443527075,0.0,100.0,19.87460691435179,0.0,100.0,6.4031242374328485,0.0,100.0
3,45,22.847319317591726,0.0,100.0,17.97220075561143,0.0,100.0,29.546573405388315,0.0,100.0
3,46,13.19090595827292,0.0,100.0,24.515301344262525,0.0,100.0,25.768197453450252,0.0,100.0
3,47,26.94438717061496,0.0,100.0,14.696938456699069,0.0,100.0,5.0990195135927845,0.0,100.0
3,48,23.2163735324878,0.0,100.0,15.0996688705415,0.0,100.0,24.372115213907882,0.0,100.0
3,49,22.891046284519195,0.0,100.0,7.874007874011811,0.0,100.0,22.38302928559939,0.0,100.0
3,50,6.48074069840786,0.0,100.0,17.291616465790582,0.0,100.0,16.64331697709324,0.0,100.0
3,51,15.0996688705415,0.0,100.0,20.615528128088304,0.0,100.0,25.514701644346147,0.0,100.0
3,52,28.513154858766505,0.0,100.0,15.066519173319364,0.0,100.0,18.110770276274835,0.0,100.0
3,53,23.62202362203543,0.0,100.0,20.248456731316587,0.0,100.0,15.588457268119896,0.0,100.0
3,54,18.439088914585774,0.0,100.0,20.223748416156685,0.0,100.0,21.6794833886788,0.0,100.0
3,55,19.1049731745428,0.0,100.0,19.261360284258224,0.0,100.0,18.708286933869708,0.0,100.0
3,56,24.289915602982237,0.0,100.0,27.586228448267445,0.0,100.0,21.118712081942874,0.0,100.0
3,57,18.76166303929372,0.0,100.0,20.024984394500787,0.0,100.0,27.386127875258307,0.0,100.0
3,58,22.02271554554524,0.0,100.0,24.413111231467404,0.0,100.0,25.199206336708304,0.0,100.0
3,59,23.043437243605826,0.0,100.0,12.409673645990857,0.0,100.0,15.394804318340652,0.0,100.0
3,60,20.024984394500787,0.0,100.0,19.748417658131498,0.0,100.0,20.73644135332772,0.0,100.0
